"","date","time","region","gmv","cnt_call","is_exp","const"
"1395","2020/2/24",2,2,-0.232271215,-0.232271215,0,1
"1396","2020/2/24",3,2,-0.302169963615316,-0.232271215,0,1
"1397","2020/2/24",4,2,-0.232271215,-0.232271215,0,1
"1398","2020/2/24",5,2,-0.232271215,-0.232271215,0,1
"1399","2020/2/24",6,2,-0.232271215,-0.232271215,0,1
"1400","2020/2/24",7,2,-0.232271215,-0.232271215,0,1
"1401","2020/2/24",8,2,-0.232271215,-0.232271215,0,1
"1402","2020/2/24",9,2,-0.232271215,-0.232271215,0,1
"1403","2020/2/24",10,2,-0.232271215,-0.232271215,0,1
"1404","2020/2/24",11,2,-0.232271215,-0.232271215,0,1
"1405","2020/2/24",12,2,-0.232271215,-0.232271215,0,1
"1406","2020/2/24",13,2,-0.232271215,-0.232271215,0,1
"1407","2020/2/24",14,2,-0.232271215,-0.232271215,0,1
"1408","2020/2/24",15,2,0.0109005380100823,-0.232271215,0,1
"1409","2020/2/24",16,2,-0.219163985277042,-0.232271215,0,1
"1410","2020/2/24",17,2,-0.0227206178004466,-0.232271215,0,1
"1411","2020/2/24",18,2,2.31249289119211,4.381115684,0,1
"1412","2020/2/24",19,2,2.2172038256241,4.381115684,1,1
"1413","2020/2/24",20,2,-0.663385916613808,15.91458293,0,1
"1414","2020/2/24",21,2,1.54164433483717,2.074422234,1,1
"1415","2020/2/24",22,2,1.91834653194256,-0.232271215,0,1
"1416","2020/2/24",23,2,1.25827401868427,-0.232271215,0,1
"1417","2020/2/24",24,2,-0.761824391605861,-0.232271215,0,1
"1418","2020/2/24",25,2,-1.88430395213674,-0.232271215,0,1
"1419","2020/2/24",26,2,-0.00053445634680338,-0.232271215,0,1
"1420","2020/2/24",27,2,1.80530054778064,-0.232271215,0,1
"1421","2020/2/24",28,2,1.52201289299022,-0.232271215,0,1
"1422","2020/2/24",29,2,-0.186836384192917,-0.232271215,0,1
"1423","2020/2/24",30,2,3.59874079520722,-0.232271215,0,1
"1424","2020/2/24",31,2,-0.909306660341785,-0.232271215,0,1
"1425","2020/2/24",32,2,0.176931749352541,-0.232271215,0,1
"1426","2020/2/24",33,2,-0.232271215,-0.232271215,0,1
"1427","2020/2/24",34,2,7.27805658972692,-0.232271215,0,1
"1428","2020/2/24",35,2,2.06868497510487,-0.232271215,0,1
"1429","2020/2/24",36,2,0.0758587787538709,-0.232271215,0,1
"1430","2020/2/24",37,2,-0.507831903578111,-0.232271215,0,1
"1431","2020/2/24",38,2,2.35003747116777,-0.232271215,0,1
"1432","2020/2/24",39,2,-0.929798443560759,-0.232271215,0,1
"1433","2020/2/24",40,2,-2.59128181665928,-0.232271215,0,1
"1434","2020/2/24",41,2,0.178581481465193,-0.232271215,0,1
"1435","2020/2/24",42,2,-0.232271215,-0.232271215,0,1
"1436","2020/2/24",43,2,-0.232271215,-0.232271215,0,1
"1437","2020/2/24",44,2,-0.232271215,-0.232271215,0,1
"1438","2020/2/24",45,2,-0.232271215,-0.232271215,0,1
"1439","2020/2/24",46,2,-0.232271215,-0.232271215,0,1
"1440","2020/2/24",47,2,0.0555014508331744,-0.232271215,0,1
"1441","2020/2/25",0,2,0,-0.232271215,0,1
"1442","2020/2/25",1,2,-0.232271215,-0.232271215,0,1
"1443","2020/2/25",2,2,-0.232271215,-0.232271215,0,1
"1444","2020/2/25",3,2,0.0779068780994152,-0.232271215,0,1
"1445","2020/2/25",4,2,-0.232271215,-0.232271215,0,1
"1446","2020/2/25",5,2,-0.232271215,-0.232271215,0,1
"1447","2020/2/25",6,2,-0.232271215,-0.232271215,0,1
"1448","2020/2/25",7,2,-0.232271215,-0.232271215,0,1
"1449","2020/2/25",8,2,-0.232271215,-0.232271215,0,1
"1450","2020/2/25",9,2,-0.232271215,-0.232271215,0,1
"1451","2020/2/25",10,2,-0.232271215,-0.232271215,0,1
"1452","2020/2/25",11,2,-0.232271215,-0.232271215,0,1
"1453","2020/2/25",12,2,-0.232271215,-0.232271215,0,1
"1454","2020/2/25",13,2,-0.232271215,-0.232271215,0,1
"1455","2020/2/25",14,2,-0.232271215,-0.232271215,0,1
"1456","2020/2/25",15,2,-0.0628899298366763,4.381115684,0,1
"1457","2020/2/25",16,2,-0.839347390136973,-0.232271215,0,1
"1458","2020/2/25",17,2,-0.0465844502110308,-0.232271215,0,1
"1459","2020/2/25",18,2,-0.341479664059364,-0.232271215,0,1
"1460","2020/2/25",19,2,-0.7477640195886,-0.232271215,0,1
"1461","2020/2/25",20,2,-2.37000491286598,-0.232271215,0,1
"1462","2020/2/25",21,2,0.262318819473181,-0.232271215,0,1
"1463","2020/2/25",22,2,-1.33368331952618,-0.232271215,0,1
"1464","2020/2/25",23,2,0.454245825051381,-0.232271215,0,1
"1465","2020/2/25",24,2,0.870236955413677,-0.232271215,0,1
"1466","2020/2/25",25,2,-4.16782292890445,-0.232271215,0,1
"1467","2020/2/25",26,2,-0.13752542017132,-0.232271215,0,1
"1468","2020/2/25",27,2,-0.772537992059498,2.074422234,0,1
"1469","2020/2/25",28,2,0.491979806173177,-0.232271215,0,1
"1470","2020/2/25",29,2,2.76960625837833,-0.232271215,0,1
"1471","2020/2/25",30,2,1.113368069393,-0.232271215,0,1
"1472","2020/2/25",31,2,1.29610477220689,-0.232271215,0,1
"1473","2020/2/25",32,2,1.03031794460891,-0.232271215,0,1
"1474","2020/2/25",33,2,-0.232271215,-0.232271215,0,1
"1475","2020/2/25",34,2,0.315050180992219,-0.232271215,0,1
"1476","2020/2/25",35,2,0.630667555150967,-0.232271215,0,1
"1477","2020/2/25",36,2,-0.596236230381553,-0.232271215,0,1
"1478","2020/2/25",37,2,0.218037043712546,-0.232271215,0,1
"1479","2020/2/25",38,2,0.906508677039271,-0.232271215,0,1
"1480","2020/2/25",39,2,0.472934775964568,-0.232271215,0,1
"1481","2020/2/25",40,2,-1.62951166311302,-0.232271215,0,1
"1482","2020/2/25",41,2,-0.687356195186134,-0.232271215,0,1
"1483","2020/2/25",42,2,-0.232271215,-0.232271215,0,1
"1484","2020/2/25",43,2,-0.232271215,-0.232271215,0,1
"1485","2020/2/25",44,2,-0.232271215,-0.232271215,0,1
"1486","2020/2/25",45,2,-0.232271215,-0.232271215,0,1
"1487","2020/2/25",46,2,-0.232271215,-0.232271215,0,1
"1488","2020/2/25",47,2,0.350780539312199,-0.232271215,0,1
"1489","2020/2/26",0,2,0,-0.232271215,0,1
"1490","2020/2/26",1,2,-0.232271215,-0.232271215,0,1
"1491","2020/2/26",2,2,-0.232271215,-0.232271215,0,1
"1492","2020/2/26",3,2,-0.150557042125125,-0.232271215,0,1
"1493","2020/2/26",4,2,-0.232271215,-0.232271215,0,1
"1494","2020/2/26",5,2,-0.232271215,-0.232271215,0,1
"1495","2020/2/26",6,2,-0.232271215,-0.232271215,0,1
"1496","2020/2/26",7,2,-0.232271215,-0.232271215,0,1
"1497","2020/2/26",8,2,-0.232271215,-0.232271215,0,1
"1498","2020/2/26",9,2,-0.232271215,-0.232271215,0,1
"1499","2020/2/26",10,2,-0.232271215,-0.232271215,0,1
"1500","2020/2/26",11,2,-0.232271215,-0.232271215,0,1
"1501","2020/2/26",12,2,-0.232271215,-0.232271215,0,1
"1502","2020/2/26",13,2,-0.232271215,-0.232271215,0,1
"1503","2020/2/26",14,2,-0.232271215,-0.232271215,0,1
"1504","2020/2/26",15,2,-0.079280750335037,-0.232271215,0,1
"1505","2020/2/26",16,2,-0.255377067210757,-0.232271215,0,1
"1506","2020/2/26",17,2,-0.0115275356057685,-0.232271215,0,1
"1507","2020/2/26",18,2,4.89642581853677,-0.232271215,0,1
"1508","2020/2/26",19,2,1.60363793268048,-0.232271215,0,1
"1509","2020/2/26",20,2,-0.0335161866625813,-0.232271215,0,1
"1510","2020/2/26",21,2,0.989020195358228,-0.232271215,0,1
"1511","2020/2/26",22,2,1.86506850270651,-0.232271215,0,1
"1512","2020/2/26",23,2,-0.21453309883383,-0.232271215,0,1
"1513","2020/2/26",24,2,-0.199518093220489,-0.232271215,0,1
"1514","2020/2/26",25,2,-3.84398072145263,-0.232271215,0,1
"1515","2020/2/26",26,2,0.14707038069963,-0.232271215,0,1
"1516","2020/2/26",27,2,3.1279316822571,-0.232271215,0,1
"1517","2020/2/26",28,2,0.384638227573971,-0.232271215,0,1
"1518","2020/2/26",29,2,1.48286627430387,-0.232271215,0,1
"1519","2020/2/26",30,2,-2.22208725825205,4.381115684,0,1
"1520","2020/2/26",31,2,0.485075708114088,-0.232271215,0,1
"1521","2020/2/26",32,2,-0.129345264930523,-0.232271215,0,1
"1522","2020/2/26",33,2,-0.232271215,-0.232271215,0,1
"1523","2020/2/26",34,2,-5.35410533710266,-0.232271215,0,1
"1524","2020/2/26",35,2,-1.85717680889334,-0.232271215,0,1
"1525","2020/2/26",36,2,-0.307469924513074,-0.232271215,0,1
"1526","2020/2/26",37,2,-0.508257149198678,-0.232271215,0,1
"1527","2020/2/26",38,2,6.5752699010543,8.994502583,0,1
"1528","2020/2/26",39,2,-0.300377156158827,-0.232271215,0,1
"1529","2020/2/26",40,2,4.40735796696604,-0.232271215,0,1
"1530","2020/2/26",41,2,-0.2819007251643,-0.232271215,0,1
"1531","2020/2/26",42,2,-0.232271215,-0.232271215,0,1
"1532","2020/2/26",43,2,-0.232271215,-0.232271215,0,1
"1533","2020/2/26",44,2,-0.232271215,-0.232271215,0,1
"1534","2020/2/26",45,2,-0.232271215,-0.232271215,0,1
"1535","2020/2/26",46,2,-0.232271215,-0.232271215,0,1
"1536","2020/2/26",47,2,-0.285269575057283,-0.232271215,0,1
"1537","2020/2/27",0,2,0,-0.232271215,0,1
"1538","2020/2/27",1,2,-0.232271215,-0.232271215,0,1
"1539","2020/2/27",2,2,-0.232271215,-0.232271215,0,1
"1540","2020/2/27",3,2,0.178910524308644,-0.232271215,0,1
"1541","2020/2/27",4,2,-0.232271215,-0.232271215,0,1
"1542","2020/2/27",5,2,-0.232271215,-0.232271215,0,1
"1543","2020/2/27",6,2,-0.232271215,-0.232271215,0,1
"1544","2020/2/27",7,2,-0.232271215,-0.232271215,0,1
"1545","2020/2/27",8,2,-0.232271215,-0.232271215,0,1
"1546","2020/2/27",9,2,-0.232271215,-0.232271215,0,1
"1547","2020/2/27",10,2,-0.232271215,-0.232271215,0,1
"1548","2020/2/27",11,2,-0.232271215,-0.232271215,0,1
"1549","2020/2/27",12,2,-0.232271215,-0.232271215,0,1
"1550","2020/2/27",13,2,-0.232271215,-0.232271215,0,1
"1551","2020/2/27",14,2,-0.232271215,-0.232271215,0,1
"1552","2020/2/27",15,2,-0.0289689007787853,-0.232271215,0,1
"1553","2020/2/27",16,2,0.341426975209232,-0.232271215,0,1
"1554","2020/2/27",17,2,-0.0984172628329882,-0.232271215,0,1
"1555","2020/2/27",18,2,0.441331378420293,-0.232271215,0,1
"1556","2020/2/27",19,2,-0.343076463978766,-0.232271215,0,1
"1557","2020/2/27",20,2,-3.26081723224349,-0.232271215,0,1
"1558","2020/2/27",21,2,0.554850706138832,-0.232271215,0,1
"1559","2020/2/27",22,2,-1.91347327121109,-0.232271215,0,1
"1560","2020/2/27",23,2,-1.10756822564933,-0.232271215,0,1
"1561","2020/2/27",24,2,0.408628253501658,-0.232271215,0,1
"1562","2020/2/27",25,2,-0.183007140262794,-0.232271215,0,1
"1563","2020/2/27",26,2,1.75137220520452,-0.232271215,0,1
"1564","2020/2/27",27,2,0.582534761773868,-0.232271215,0,1
"1565","2020/2/27",28,2,-0.225049377547943,-0.232271215,0,1
"1566","2020/2/27",29,2,-0.310306547843741,-0.232271215,0,1
"1567","2020/2/27",30,2,1.70159593635933,-0.232271215,0,1
"1568","2020/2/27",31,2,3.59882344173797,-0.232271215,0,1
"1569","2020/2/27",32,2,0.879414044514522,2.074422234,1,1
"1570","2020/2/27",33,2,-0.232271215,-0.232271215,0,1
"1571","2020/2/27",34,2,2.84060647126117,-0.232271215,0,1
"1572","2020/2/27",35,2,0.909999338162649,-0.232271215,0,1
"1573","2020/2/27",36,2,-0.46320390696131,-0.232271215,0,1
"1574","2020/2/27",37,2,-0.133274974613068,-0.232271215,0,1
"1575","2020/2/27",38,2,0.411288009913018,-0.232271215,0,1
"1576","2020/2/27",39,2,-0.284073851591558,-0.232271215,0,1
"1577","2020/2/27",40,2,2.05985802884176,-0.232271215,0,1
"1578","2020/2/27",41,2,-0.562255009327699,-0.232271215,0,1
"1579","2020/2/27",42,2,-0.232271215,-0.232271215,0,1
"1580","2020/2/27",43,2,-0.232271215,-0.232271215,0,1
"1581","2020/2/27",44,2,-0.232271215,-0.232271215,0,1
"1582","2020/2/27",45,2,-0.232271215,-0.232271215,0,1
"1583","2020/2/27",46,2,-0.232271215,-0.232271215,0,1
"1584","2020/2/27",47,2,0.175462463867261,-0.232271215,0,1
"1585","2020/2/28",0,2,0,-0.232271215,0,1
"1586","2020/2/28",1,2,-0.232271215,-0.232271215,0,1
"1587","2020/2/28",2,2,-0.232271215,-0.232271215,0,1
"1588","2020/2/28",3,2,0.0515286900173511,-0.232271215,0,1
"1589","2020/2/28",4,2,-0.232271215,-0.232271215,0,1
"1590","2020/2/28",5,2,-0.232271215,-0.232271215,0,1
"1591","2020/2/28",6,2,-0.232271215,-0.232271215,0,1
"1592","2020/2/28",7,2,-0.232271215,-0.232271215,0,1
"1593","2020/2/28",8,2,-0.232271215,-0.232271215,0,1
"1594","2020/2/28",9,2,-0.232271215,-0.232271215,0,1
"1595","2020/2/28",10,2,-0.232271215,-0.232271215,0,1
"1596","2020/2/28",11,2,-0.232271215,-0.232271215,0,1
"1597","2020/2/28",12,2,-0.232271215,-0.232271215,0,1
"1598","2020/2/28",13,2,-0.232271215,-0.232271215,0,1
"1599","2020/2/28",14,2,-0.232271215,-0.232271215,0,1
"1600","2020/2/28",15,2,0.0934620723809896,-0.232271215,0,1
"1601","2020/2/28",16,2,0.335254284077109,-0.232271215,0,1
"1602","2020/2/28",17,2,-0.0219281600286039,-0.232271215,0,1
"1603","2020/2/28",18,2,-2.46237930704966,-0.232271215,0,1
"1604","2020/2/28",19,2,1.09458684871406,-0.232271215,0,1
"1605","2020/2/28",20,2,-0.861441755258401,-0.232271215,0,1
"1606","2020/2/28",21,2,-1.51350459176064,-0.232271215,0,1
"1607","2020/2/28",22,2,-2.22882736891412,-0.232271215,0,1
"1608","2020/2/28",23,2,0.822733843119902,-0.232271215,0,1
"1609","2020/2/28",24,2,0.763636343363024,-0.232271215,0,1
"1610","2020/2/28",25,2,4.35450028368472,-0.232271215,0,1
"1611","2020/2/28",26,2,-0.326081026920341,-0.232271215,0,1
"1612","2020/2/28",27,2,0.160494817709378,-0.232271215,0,1
"1613","2020/2/28",28,2,0.50202405284918,-0.232271215,0,1
"1614","2020/2/28",29,2,0.323606840376562,-0.232271215,0,1
"1615","2020/2/28",30,2,0.372889395162463,-0.232271215,0,1
"1616","2020/2/28",31,2,0.423265204231069,2.074422234,1,1
"1617","2020/2/28",32,2,0.780040445373141,-0.232271215,0,1
"1618","2020/2/28",33,2,-0.232271215,-0.232271215,0,1
"1619","2020/2/28",34,2,-1.45078959131676,-0.232271215,0,1
"1620","2020/2/28",35,2,0.735275793449823,-0.232271215,0,1
"1621","2020/2/28",36,2,0.235287780837604,-0.232271215,0,1
"1622","2020/2/28",37,2,-0.476416449162353,-0.232271215,0,1
"1623","2020/2/28",38,2,-1.56004021910532,-0.232271215,0,1
"1624","2020/2/28",39,2,-0.671290640688355,-0.232271215,0,1
"1625","2020/2/28",40,2,0.674535730167227,-0.232271215,0,1
"1626","2020/2/28",41,2,0.284120674227243,-0.232271215,0,1
"1627","2020/2/28",42,2,-0.232271215,-0.232271215,0,1
"1628","2020/2/28",43,2,-0.232271215,-0.232271215,0,1
"1629","2020/2/28",44,2,-0.232271215,-0.232271215,0,1
"1630","2020/2/28",45,2,-0.232271215,-0.232271215,0,1
"1631","2020/2/28",46,2,-0.232271215,-0.232271215,0,1
"1632","2020/2/28",47,2,-0.226984253773849,-0.232271215,0,1
"1633","2020/2/29",0,2,0,-0.232271215,0,1
"1634","2020/2/29",1,2,-0.232271215,-0.232271215,0,1
"1635","2020/2/29",2,2,-0.232271215,-0.232271215,0,1
"1636","2020/2/29",3,2,0.424615248618233,-0.232271215,0,1
"1637","2020/2/29",4,2,-0.232271215,-0.232271215,0,1
"1638","2020/2/29",5,2,-0.232271215,-0.232271215,0,1
"1639","2020/2/29",6,2,-0.232271215,-0.232271215,0,1
"1640","2020/2/29",7,2,-0.232271215,-0.232271215,0,1
"1641","2020/2/29",8,2,-0.232271215,-0.232271215,0,1
"1642","2020/2/29",9,2,-0.232271215,-0.232271215,0,1
"1643","2020/2/29",10,2,-0.232271215,-0.232271215,0,1
"1644","2020/2/29",11,2,-0.232271215,-0.232271215,0,1
"1645","2020/2/29",12,2,-0.232271215,-0.232271215,0,1
"1646","2020/2/29",13,2,-0.232271215,-0.232271215,0,1
"1647","2020/2/29",14,2,-0.232271215,-0.232271215,0,1
"1648","2020/2/29",15,2,-0.0612710487950641,-0.232271215,0,1
"1649","2020/2/29",16,2,0.787811816716278,-0.232271215,0,1
"1650","2020/2/29",17,2,-0.0839707195309268,-0.232271215,0,1
"1651","2020/2/29",18,2,0.663299459126032,-0.232271215,0,1
"1652","2020/2/29",19,2,3.16228311586334,6.687809134,0,1
"1653","2020/2/29",20,2,-1.64234216268454,-0.232271215,0,1
"1654","2020/2/29",21,2,-0.261273723788739,-0.232271215,0,1
"1655","2020/2/29",22,2,-0.536211421585441,-0.232271215,0,1
"1656","2020/2/29",23,2,0.916011629590081,-0.232271215,0,1
"1657","2020/2/29",24,2,1.51119161898396,-0.232271215,0,1
"1658","2020/2/29",25,2,-2.12295912636262,-0.232271215,0,1
"1659","2020/2/29",26,2,0.775110645700186,2.074422234,1,1
"1660","2020/2/29",27,2,-0.911642526404331,-0.232271215,0,1
"1661","2020/2/29",28,2,-0.718053153260576,-0.232271215,0,1
"1662","2020/2/29",29,2,-0.179983765965894,-0.232271215,0,1
"1663","2020/2/29",30,2,-0.512805810227984,-0.232271215,0,1
"1664","2020/2/29",31,2,-0.833535074822273,-0.232271215,0,1
"1665","2020/2/29",32,2,0.686538994866732,-0.232271215,0,1
"1666","2020/2/29",33,2,-0.232271215,-0.232271215,0,1
"1667","2020/2/29",34,2,1.18276320954294,-0.232271215,0,1
"1668","2020/2/29",35,2,0.916961409467745,-0.232271215,0,1
"1669","2020/2/29",36,2,0.158923269060254,-0.232271215,0,1
"1670","2020/2/29",37,2,0.873655273052684,-0.232271215,0,1
"1671","2020/2/29",38,2,1.53736189869896,-0.232271215,0,1
"1672","2020/2/29",39,2,1.11020135440993,-0.232271215,0,1
"1673","2020/2/29",40,2,-1.05105154368346,-0.232271215,0,1
"1674","2020/2/29",41,2,-0.303287067662729,-0.232271215,0,1
"1675","2020/2/29",42,2,-0.232271215,-0.232271215,0,1
"1676","2020/2/29",43,2,-0.232271215,-0.232271215,0,1
"1677","2020/2/29",44,2,-0.232271215,-0.232271215,0,1
"1678","2020/2/29",45,2,-0.232271215,-0.232271215,0,1
"1679","2020/2/29",46,2,-0.232271215,-0.232271215,0,1
"1680","2020/2/29",47,2,0.0265400216989029,-0.232271215,0,1
"1681","2020/3/1",0,2,0,-0.232271215,0,1
"1682","2020/3/1",1,2,-0.232271215,-0.232271215,0,1
"1683","2020/3/1",2,2,-0.232271215,-0.232271215,0,1
"1684","2020/3/1",3,2,-0.67532969981959,-0.232271215,0,1
"1685","2020/3/1",4,2,-0.232271215,-0.232271215,0,1
"1686","2020/3/1",5,2,-0.232271215,-0.232271215,0,1
"1687","2020/3/1",6,2,-0.232271215,-0.232271215,0,1
"1688","2020/3/1",7,2,-0.232271215,-0.232271215,0,1
"1689","2020/3/1",8,2,-0.232271215,-0.232271215,0,1
"1690","2020/3/1",9,2,-0.232271215,-0.232271215,0,1
"1691","2020/3/1",10,2,-0.232271215,-0.232271215,0,1
"1692","2020/3/1",11,2,-0.232271215,-0.232271215,0,1
"1693","2020/3/1",12,2,-0.232271215,-0.232271215,0,1
"1694","2020/3/1",13,2,-0.232271215,-0.232271215,0,1
"1695","2020/3/1",14,2,-0.232271215,-0.232271215,0,1
"1696","2020/3/1",15,2,0.172779499708895,-0.232271215,0,1
"1697","2020/3/1",16,2,-0.952698415760256,-0.232271215,0,1
"1698","2020/3/1",17,2,-0.0329044694918042,-0.232271215,0,1
"1699","2020/3/1",18,2,1.01249074660385,-0.232271215,0,1
"1700","2020/3/1",19,2,0.0494819876517383,-0.232271215,0,1
"1701","2020/3/1",20,2,-0.262884138251702,-0.232271215,0,1
"1702","2020/3/1",21,2,1.78412452781558,-0.232271215,0,1
"1703","2020/3/1",22,2,0.861609225176812,-0.232271215,0,1
"1704","2020/3/1",23,2,-0.249854504839526,-0.232271215,0,1
"1705","2020/3/1",24,2,-0.908668412695684,-0.232271215,0,1
"1706","2020/3/1",25,2,-1.9115507508956,-0.232271215,0,1
"1707","2020/3/1",26,2,0.415062798735566,2.074422234,0,1
"1708","2020/3/1",27,2,0.287995070587538,-0.232271215,0,1
"1709","2020/3/1",28,2,2.14063414012519,-0.232271215,0,1
"1710","2020/3/1",29,2,0.583331111651455,-0.232271215,0,1
"1711","2020/3/1",30,2,1.23999037458706,-0.232271215,0,1
"1712","2020/3/1",31,2,1.75977012916503,2.074422234,1,1
"1713","2020/3/1",32,2,-1.6019810964451,4.381115684,0,1
"1714","2020/3/1",33,2,-0.232271215,-0.232271215,0,1
"1715","2020/3/1",34,2,0.926371118366325,2.074422234,0,1
"1716","2020/3/1",35,2,-1.93974887426049,-0.232271215,0,1
"1717","2020/3/1",36,2,0.388246344341183,-0.232271215,0,1
"1718","2020/3/1",37,2,-0.635135266110963,-0.232271215,0,1
"1719","2020/3/1",38,2,3.17891394092418,-0.232271215,0,1
"1720","2020/3/1",39,2,-0.047485830397965,-0.232271215,0,1
"1721","2020/3/1",40,2,2.12610354188284,-0.232271215,0,1
"1722","2020/3/1",41,2,0.329749832485555,-0.232271215,0,1
"1723","2020/3/1",42,2,-0.232271215,-0.232271215,0,1
"1724","2020/3/1",43,2,-0.232271215,-0.232271215,0,1
"1725","2020/3/1",44,2,-0.232271215,-0.232271215,0,1
"1726","2020/3/1",45,2,-0.232271215,-0.232271215,0,1
"1727","2020/3/1",46,2,-0.232271215,-0.232271215,0,1
"1728","2020/3/1",47,2,-0.629205924774899,-0.232271215,0,1
"1729","2020/3/2",0,2,0,-0.232271215,0,1
"1730","2020/3/2",1,2,-0.232271215,-0.232271215,0,1
"1731","2020/3/2",2,2,-0.232271215,-0.232271215,0,1
"1732","2020/3/2",3,2,0.12164474139469,-0.232271215,0,1
"1733","2020/3/2",4,2,-0.232271215,-0.232271215,0,1
"1734","2020/3/2",5,2,-0.232271215,-0.232271215,0,1
"1735","2020/3/2",6,2,-0.232271215,-0.232271215,0,1
"1736","2020/3/2",7,2,-0.232271215,-0.232271215,0,1
"1737","2020/3/2",8,2,-0.232271215,-0.232271215,0,1
"1738","2020/3/2",9,2,-0.232271215,-0.232271215,0,1
"1739","2020/3/2",10,2,-0.232271215,-0.232271215,0,1
"1740","2020/3/2",11,2,-0.232271215,-0.232271215,0,1
"1741","2020/3/2",12,2,-0.232271215,-0.232271215,0,1
"1742","2020/3/2",13,2,-0.232271215,-0.232271215,0,1
"1743","2020/3/2",14,2,-0.232271215,-0.232271215,0,1
"1744","2020/3/2",15,2,-0.11753811327239,-0.232271215,0,1
"1745","2020/3/2",16,2,-0.187996600941122,-0.232271215,0,1
"1746","2020/3/2",17,2,-0.0318442277551274,-0.232271215,0,1
"1747","2020/3/2",18,2,-0.0937076623272659,-0.232271215,0,1
"1748","2020/3/2",19,2,-0.749823775573547,-0.232271215,0,1
"1749","2020/3/2",20,2,2.17199912889682,-0.232271215,0,1
"1750","2020/3/2",21,2,-1.53815213826557,-0.232271215,0,1
"1751","2020/3/2",22,2,-2.60555514751094,-0.232271215,0,1
"1752","2020/3/2",23,2,-0.66737675574358,-0.232271215,0,1
"1753","2020/3/2",24,2,0.530881181453095,-0.232271215,0,1
"1754","2020/3/2",25,2,-6.29926957337136,-0.232271215,0,1
"1755","2020/3/2",26,2,-0.0938820952280644,-0.232271215,0,1
"1756","2020/3/2",27,2,0.532522164265496,-0.232271215,0,1
"1757","2020/3/2",28,2,-0.402036488520103,-0.232271215,0,1
"1758","2020/3/2",29,2,-0.776300319821776,-0.232271215,0,1
"1759","2020/3/2",30,2,1.71317705334449,-0.232271215,0,1
"1760","2020/3/2",31,2,1.27827643014532,-0.232271215,0,1
"1761","2020/3/2",32,2,-0.0739264005707773,-0.232271215,0,1
"1762","2020/3/2",33,2,-0.232271215,-0.232271215,0,1
"1763","2020/3/2",34,2,1.72937258976354,-0.232271215,0,1
"1764","2020/3/2",35,2,1.48346027720308,-0.232271215,0,1
"1765","2020/3/2",36,2,-0.10662304210142,-0.232271215,0,1
"1766","2020/3/2",37,2,0.284578688912949,-0.232271215,0,1
"1767","2020/3/2",38,2,2.09248052013827,2.074422234,1,1
"1768","2020/3/2",39,2,-0.1289194632197,-0.232271215,0,1
"1769","2020/3/2",40,2,0.436212388619404,-0.232271215,0,1
"1770","2020/3/2",41,2,-0.440262858155798,-0.232271215,0,1
"1771","2020/3/2",42,2,-0.232271215,-0.232271215,0,1
"1772","2020/3/2",43,2,-0.232271215,-0.232271215,0,1
"1773","2020/3/2",44,2,-0.232271215,-0.232271215,0,1
"1774","2020/3/2",45,2,-0.232271215,-0.232271215,0,1
"1775","2020/3/2",46,2,-0.232271215,-0.232271215,0,1
"1776","2020/3/2",47,2,0.239933687184517,-0.232271215,0,1
"1777","2020/3/3",0,2,0,-0.232271215,0,1
"1778","2020/3/3",1,2,-0.232271215,-0.232271215,0,1
"1779","2020/3/3",2,2,-0.232271215,-0.232271215,0,1
"1780","2020/3/3",3,2,-0.377449644240522,-0.232271215,0,1
"1781","2020/3/3",4,2,-0.232271215,-0.232271215,0,1
"1782","2020/3/3",5,2,-0.232271215,-0.232271215,0,1
"1783","2020/3/3",6,2,-0.232271215,-0.232271215,0,1
"1784","2020/3/3",7,2,-0.232271215,-0.232271215,0,1
"1785","2020/3/3",8,2,-0.232271215,-0.232271215,0,1
"1786","2020/3/3",9,2,-0.232271215,-0.232271215,0,1
"1787","2020/3/3",10,2,-0.232271215,-0.232271215,0,1
"1788","2020/3/3",11,2,-0.232271215,-0.232271215,0,1
"1789","2020/3/3",12,2,-0.232271215,-0.232271215,0,1
"1790","2020/3/3",13,2,-0.232271215,-0.232271215,0,1
"1791","2020/3/3",14,2,-0.232271215,-0.232271215,0,1
"1792","2020/3/3",15,2,-0.00800364669987534,-0.232271215,0,1
"1793","2020/3/3",16,2,-0.645138915131651,-0.232271215,0,1
"1794","2020/3/3",17,2,-0.0856854693837482,-0.232271215,0,1
"1795","2020/3/3",18,2,-2.28834394997303,-0.232271215,0,1
"1796","2020/3/3",19,2,0.636272118045799,-0.232271215,0,1
"1797","2020/3/3",20,2,0.4228979135392,-0.232271215,0,1
"1798","2020/3/3",21,2,0.109556504857454,-0.232271215,0,1
"1799","2020/3/3",22,2,3.7564787505293,-0.232271215,0,1
"1800","2020/3/3",23,2,1.04282502572793,-0.232271215,0,1
"1801","2020/3/3",24,2,-0.28065703134932,-0.232271215,0,1
"1802","2020/3/3",25,2,-4.89370237620028,-0.232271215,0,1
"1803","2020/3/3",26,2,0.146809161917523,-0.232271215,0,1
"1804","2020/3/3",27,2,3.95111784651161,2.074422234,1,1
"1805","2020/3/3",28,2,-0.745679959972841,-0.232271215,0,1
"1806","2020/3/3",29,2,-0.303688124134722,-0.232271215,0,1
"1807","2020/3/3",30,2,0.420322386826863,-0.232271215,0,1
